classification_2019,classification_2020,classification_2021,es_espurio,temperature_2m,total_precipitation_sum
15,19,15,1,295.975639994232,0.06588549740455463
3,19,3,1,296.5333447396345,0.059385589781819924
15,19,15,1,296.2701596824288,0.058604734165886185
15,19,15,1,296.2168276632887,0.06198758336247915
15,19,15,1,296.10212968881814,0.06275127532424445
3,19,3,1,295.9365501074936,0.06276475590807114
3,4,3,1,296.2860594346753,0.05992857691985284
15,19,15,1,296.1227639652667,0.06228793613455608
15,19,15,1,295.6554502681096,0.07481662385008647
4,19,4,1,295.8304949869917,0.06151896419467443
15,19,15,1,295.4928121319701,0.06663944028160884
15,19,15,1,295.7326201711357,0.071630383057812
15,19,15,1,295.8376693202151,0.0640197925502252
19,15,19,1,295.714501400076,0.07110852824987883
15,3,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,296.3760481804493,0.059794945789793275
4,3,4,1,296.3054250076567,0.05818792385202561
15,19,15,1,296.5252283409824,0.06502454804720396
19,15,19,1,295.9784734127475,0.06024881280801608
15,19,15,1,296.5252283409824,0.06502454804720396
4,15,4,1,296.2176529871943,0.0625429173543246
3,19,3,1,295.549356539282,0.06715067304513767
3,4,3,1,295.81793328825137,0.0621839819087775
15,19,15,1,295.6849939305275,0.07338055424235179
15,19,15,1,295.98677998722025,0.06128423613649522
3,19,3,1,295.69048662361877,0.06386137582204654
3,4,3,1,296.22604518489123,0.06054741221012586
3,19,3,1,295.5206579752749,0.06658388875267818
15,19,15,1,295.6381372068768,0.0729336684181483
15,19,15,1,296.4010254430746,0.061678802741983674
15,19,15,1,296.03931067583665,0.05894031576655223
15,19,15,1,295.3973865787576,0.07160800648075256
4,19,4,1,296.2887641279265,0.06218112336935514
15,3,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.8376693202151,0.0640197925502252
15,19,15,1,295.76974029524314,0.06296027901114935
4,19,4,1,296.19934586913064,0.06193427694183503
3,19,3,1,296.39675526080293,0.05548217472773705
3,66,3,1,295.9455331704125,0.06705160267494037
15,19,15,1,296.1227639652667,0.06228793613455608
3,19,3,1,296.25383339771184,0.061302285167991265
15,19,15,1,296.4102911292178,0.05997725528818284
3,19,3,1,296.34106873802926,0.0662033962939373
4,3,4,1,295.6922594926141,0.07117064746560568
15,19,15,1,296.4102911292178,0.05997725528818284
3,19,3,1,295.4916598710486,0.06663253731868579
3,19,3,1,296.34106873802926,0.0662033962939373
15,19,15,1,295.43380456396267,0.06776386576237196
15,19,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,295.87955090667117,0.06792448165359015
3,19,3,1,296.34106873802926,0.0662033962939373
15,19,15,1,295.774013618664,0.06546580868305678
15,19,15,1,295.81724968871794,0.07028098977945163
15,19,15,1,296.03931067583665,0.05894031576655223
15,19,15,1,296.0601326613531,0.06427191398880794
15,19,15,1,296.39095551005715,0.06047802495302671
15,19,15,1,296.1366946501495,0.0635601674749644
3,19,3,1,295.9527129335093,0.062400120768367394
15,19,15,1,296.34195579839314,0.06051368343176359
15,19,15,1,295.82051239135274,0.06284780132116789
3,15,3,1,295.8154357436384,0.062290716442882164
4,19,4,1,296.6826699786697,0.05469474024913623
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.8357693616565,0.06841514212232742
15,19,15,1,295.9242201122676,0.06295475564740016
4,19,4,1,295.76974029524314,0.06296027901114935
15,19,15,1,296.2168276632887,0.06198758336247915
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,296.4942617185654,0.05910118249398385
3,4,3,1,296.5459603383044,0.056217544549126565
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.89996309063713,0.06817042407733116
77,3,77,1,296.3176169374014,0.06561754348220343
15,19,15,1,295.975639994232,0.06588549740455463
15,19,15,1,296.0601326613531,0.06427191398880794
3,4,3,1,295.81793328825137,0.0621839819087775
15,19,15,1,295.68733248173936,0.07122493984641547
4,3,4,1,296.3176169374014,0.06561754348220343
15,19,15,1,295.98677998722025,0.06128423613649522
15,19,15,1,295.9242201122676,0.06295475564740016
3,19,3,1,296.3439801240348,0.05331229122819418
15,19,15,1,296.2887641279265,0.06218112336935514
3,19,3,1,295.6972075043299,0.06474013206702385
4,19,4,1,295.8005773663732,0.07012366207780356
15,19,15,1,296.1794279799102,0.05882265123071188
3,19,3,1,296.2816550552735,0.05871436945936992
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,296.2701596824288,0.058604734165886185
3,4,3,1,295.6849939305275,0.07338055424235179
4,19,4,1,296.5122913820185,0.05371758170268848
15,19,15,1,296.0716358164129,0.06359066891016478
15,19,15,1,295.8376693202151,0.0640197925502252
15,19,15,1,295.69048662361877,0.06386137582204654
4,3,4,1,295.9683738052734,0.06636406558098311
15,19,15,1,296.4010254430746,0.061678802741983674
15,19,15,1,296.4584827055405,0.06105617262265994
15,19,15,1,295.58609524106174,0.06202957483472341
4,19,4,1,296.1576017084599,0.06504130191943958
25,15,25,1,295.7456560016214,0.0724591247970056
15,19,15,1,295.8654195606343,0.06978343628189876
15,19,15,1,296.3708067290122,0.053018925858953736
3,15,3,1,296.2172043233505,0.06069794994932328
3,19,3,1,296.33686402956016,0.05722384852510606
4,19,4,1,296.25803700783484,0.05785682874264234
3,19,3,1,296.13609102595717,0.06210892103455379
15,19,15,1,296.3760481804493,0.059794945789793275
15,19,15,1,295.774013618664,0.06546580868305678
15,19,15,1,295.81793328825137,0.0621839819087775
15,19,15,1,295.774013618664,0.06546580868305678
3,15,3,1,296.1467367646839,0.06166833964329873
15,25,15,1,296.3566742016497,0.06177420742652728
15,19,15,1,296.2910396180262,0.05908161106051916
15,19,15,1,296.4402820252156,0.058735822164435326
15,19,15,1,295.72014548791407,0.06671640105388477
15,19,15,1,296.5252283409824,0.06502454804720396
3,19,3,1,296.4402820252156,0.058735822164435326
15,19,15,1,296.3760481804493,0.059794945789793275
3,19,3,1,295.86813644306363,0.06855317157846604
3,19,3,1,295.98158801190215,0.0647704584135802
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.975639994232,0.06588549740455463
15,19,15,1,295.9180068666313,0.06065890642346853
3,19,3,1,296.03597852518675,0.06664504684350803
15,19,15,1,295.99212301857796,0.06790216219764862
15,19,15,1,295.68733248173936,0.07122493984641547
4,19,4,1,295.46168327115254,0.06893228443803305
3,19,3,1,296.2816550552735,0.05871436945936992
15,19,15,1,296.5444543297072,0.05865535961927885
15,19,15,1,296.352501086474,0.06058307068886274
3,19,3,1,296.352501086474,0.06058307068886274
3,19,3,1,296.34106873802926,0.0662033962939373
15,19,15,1,295.975639994232,0.06588549740455463
15,19,15,1,296.2172043233505,0.06069794994932328
15,19,15,1,295.71774693803474,0.06122518159292056
19,15,19,1,295.81793328825137,0.0621839819087775
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,296.0601326613531,0.06427191398880794
15,19,15,1,295.7456560016214,0.0724591247970056
15,19,15,1,296.1366946501495,0.0635601674749644
3,19,3,1,296.0566614122535,0.06229094989440753
3,19,3,1,295.68733248173936,0.07122493984641547
15,19,15,1,296.4102911292178,0.05997725528818284
4,19,4,1,295.4098592536252,0.06991150555354271
15,19,15,1,295.6161575612428,0.06770514897845104
15,19,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.89996309063713,0.06817042407733116
15,19,15,1,296.3544247210809,0.05894234853329176
15,19,15,1,296.5252283409824,0.06502454804720396
15,19,15,1,295.6554502681096,0.07481662385008647
15,19,15,1,295.774013618664,0.06546580868305678
15,19,15,1,295.77221229400425,0.06494706325075938
15,19,15,1,296.4102911292178,0.05997725528818284
3,15,3,1,295.549356539282,0.06715067304513767
3,19,3,1,295.4445300932127,0.07175296249331946
3,19,3,1,296.3695167762684,0.05856913777532095
3,66,3,1,295.97045019071237,0.06704975493095233
3,19,3,1,295.87955090667117,0.06792448165359015
4,19,4,1,295.76974029524314,0.06296027901114935
4,3,4,1,296.08119056322556,0.06452904842636897
15,19,15,1,295.87955090667117,0.06792448165359015
3,19,3,1,296.1780078839594,0.06172893645705694
3,66,3,1,295.4781212472132,0.06855139834028397
15,19,15,1,296.01221224652994,0.06503045884114418
15,19,15,1,295.76974029524314,0.06296027901114935
4,19,4,1,295.76974029524314,0.06296027901114935
3,19,3,1,296.34195579839314,0.06051368343176359
15,4,15,1,295.89200453373206,0.06779885989767227
15,19,15,1,296.352501086474,0.06058307068886274
3,19,3,1,295.56311433220884,0.07028252956610832
3,19,3,1,295.549356539282,0.06715067304513767
4,19,4,1,296.12444561067935,0.06359560491981024
15,19,15,1,295.3973865787576,0.07160800648075256
15,19,15,1,296.1366946501495,0.0635601674749644
15,19,15,1,296.2562852085788,0.060900275432486474
15,19,15,1,296.59068830843756,0.060124181979317605
15,19,15,1,295.53025283133576,0.06380026491822714
15,19,15,1,295.98677998722025,0.06128423613649522
3,19,3,1,296.42856470723973,0.06382974686564917
15,19,15,1,295.8374012918185,0.06742417516650671
3,19,3,1,296.25610364828805,0.06488824836752727
4,3,4,1,295.73642362116567,0.06169310785672977
15,19,15,1,295.8951288910185,0.06024274679364675
15,19,15,1,296.4067126417536,0.055131460997878655
19,15,19,1,296.03931067583665,0.05894031576655223
12,4,12,1,296.01777485911043,0.0654905197753699
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,296.5076519816845,0.05171100251219585
3,19,3,1,296.3180227604646,0.060508124056874855
63,19,63,1,295.91374419525715,0.06715551964781596
3,19,3,1,295.8154357436384,0.062290716442882164
15,19,15,1,295.87955090667117,0.06792448165359015
15,19,15,1,296.2168276632887,0.06198758336247915
3,19,3,1,296.37074955340614,0.057791185402293145
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,296.4402820252156,0.058735822164435326
15,19,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,295.89200453373206,0.06779885989767227
3,19,3,1,296.4313657001527,0.05798201215606843
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,295.6554502681096,0.07481662385008647
3,15,3,1,295.88065374025535,0.06264606691739871
3,19,3,1,295.8005773663732,0.07012366207780356
3,19,3,1,296.3654169935519,0.059343949728627145
15,19,15,1,296.2887641279265,0.06218112336935514
15,19,15,1,295.6554502681096,0.07481662385008647
15,19,15,1,295.98677998722025,0.06128423613649522
15,19,15,1,296.5414349949827,0.05030148180665487
4,19,4,1,296.20502081124215,0.06516540624044254
15,19,15,1,296.3439801240348,0.05331229122819418
3,19,3,1,296.01221224652994,0.06503045884114418
15,19,15,1,295.774013618664,0.06546580868305678
3,19,3,1,295.6381372068768,0.0729336684181483
3,19,3,1,295.549356539282,0.06715067304513767
4,19,4,1,296.2562852085788,0.060900275432486474
15,19,15,1,296.4102911292178,0.05997725528818284
3,19,3,1,296.33686402956016,0.05722384852510606
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.52623158464405,0.07207923211000278
3,4,3,1,295.7899147898591,0.07045362842422638
15,19,15,1,296.2168276632887,0.06198758336247915
15,19,15,1,296.1366946501495,0.0635601674749644
15,19,15,1,295.71774693803474,0.06122518159292056
4,19,4,1,295.6161575612428,0.06770514897845104
19,3,19,1,295.549356539282,0.06715067304513767
15,19,15,1,295.99667871351886,0.0593606179191859
4,15,4,1,295.63721070386663,0.07072223551414325
15,19,15,1,295.3973865787576,0.07160800648075256
15,19,15,1,295.91374419525715,0.06715551964781596
15,19,15,1,296.352501086474,0.06058307068886274
19,15,19,1,295.8005773663732,0.07012366207780356
3,19,3,1,295.63721070386663,0.07072223551414325
3,19,3,1,295.89200453373206,0.06779885989767227
4,19,4,1,296.20502081124215,0.06516540624044254
4,19,4,1,296.4988583641156,0.05230809204123332
15,19,15,1,295.9957205254348,0.06399711546641502
15,19,15,1,296.352501086474,0.06058307068886274
15,19,15,1,295.7326201711357,0.071630383057812
3,19,3,1,295.8357693616565,0.06841514212232742
15,19,15,1,295.72014548791407,0.06671640105388477
4,19,4,1,295.80633480992145,0.0690990582341146
4,19,4,1,295.6570842677287,0.07099479141177649
19,3,19,1,296.2234977799392,0.0640605062478971
3,19,3,1,296.098189145675,0.06038353793165996
15,19,15,1,295.9242201122676,0.06295475564740016
15,25,15,1,295.58609524106174,0.06202957483472341
4,19,4,1,295.5252683941564,0.06948257811210468
3,19,3,1,296.3054250076567,0.05818792385202561
15,19,15,1,295.6772239391389,0.0732866371904007
3,4,3,1,296.03597852518675,0.06664504684350803
15,19,15,1,296.1366946501495,0.0635601674749644
15,19,15,1,295.9957205254348,0.06399711546641502
15,19,15,1,296.2562852085788,0.060900275432486474
15,19,15,1,296.5444543297072,0.05865535961927885
15,19,15,1,296.4402820252156,0.058735822164435326
15,19,15,1,296.3760481804493,0.059794945789793275
15,19,15,1,295.68733248173936,0.07122493984641547
3,19,3,1,296.363658737489,0.05506578040462647
19,15,19,1,296.5459603383044,0.056217544549126565
15,19,15,1,296.2168276632887,0.06198758336247915
15,19,15,1,295.8654195606343,0.06978343628189876
15,19,15,1,296.4102911292178,0.05997725528818284
15,25,15,1,296.23253236630643,0.06089196927688434
15,19,15,1,295.8376693202151,0.0640197925502252
15,19,15,1,296.39095551005715,0.06047802495302671
15,19,15,1,295.65870272227966,0.06838115257364426
3,19,3,1,296.3176169374014,0.06561754348220343
3,4,3,1,295.68733248173936,0.07122493984641547
15,19,15,1,295.7326201711357,0.071630383057812
3,19,3,1,295.81640015970726,0.06879090842944298
19,15,19,1,296.2816550552735,0.05871436945936992
4,19,4,1,295.8951288910185,0.06024274679364675
15,19,15,1,296.4988583641156,0.05230809204123332
19,15,19,1,295.7326201711357,0.071630383057812
3,19,3,1,296.2910396180262,0.05908161106051916
4,66,4,1,296.2176529871943,0.0625429173543246
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.8483912951787,0.06222365128340238
15,19,15,1,295.76069983443386,0.0698131988678566
3,19,3,1,296.1680858864515,0.06355293544473166
3,66,3,1,296.2168276632887,0.06198758336247915
4,15,4,1,296.0514572952821,0.06538165437521452
3,19,3,1,296.1713690978342,0.059656970971245706
15,19,15,1,296.3760481804493,0.059794945789793275
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,296.23253236630643,0.06089196927688434
3,19,3,1,296.4010254430746,0.061678802741983674
3,19,3,1,296.098189145675,0.06038353793165996
15,19,15,1,295.98677998722025,0.06128423613649522
15,19,15,1,296.637063561188,0.058842976414580285
15,19,15,1,295.72014548791407,0.06671640105388477
4,19,4,1,296.460066663523,0.05370729741793786
15,19,15,1,295.6772239391389,0.0732866371904007
19,3,19,1,295.76974029524314,0.06296027901114935
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.6381372068768,0.0729336684181483
3,15,3,1,296.0473957183153,0.06583212765397543
4,19,4,1,296.4067126417536,0.055131460997878655
3,19,3,1,296.20786645313336,0.06383999886455054
4,19,4,1,296.2713806556142,0.06352298907778575
3,15,3,1,296.6165030718252,0.0685778118902635
3,19,3,1,295.81640015970726,0.06879090842944298
4,19,4,1,295.7456560016214,0.0724591247970056
3,66,3,1,296.2089079214037,0.06014014857353681
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.7364388466372,0.06959292493603542
15,19,15,1,295.7835360479989,0.06331593868476067
15,19,15,1,295.9242201122676,0.06295475564740016
4,19,4,1,296.5792050757377,0.061029832336722954
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,295.53025283133576,0.06380026491822714
15,19,15,1,295.77221229400425,0.06494706325075938
15,19,15,1,295.58609524106174,0.06202957483472341
15,19,15,1,295.76069983443386,0.0698131988678566
15,19,15,1,295.53025283133576,0.06380026491822714
15,19,15,1,296.1576017084599,0.06504130191943958
15,19,15,1,295.8395876398626,0.06165585867903545
3,19,3,1,296.39675526080293,0.05548217472773705
15,19,15,1,296.37682542480496,0.060638473206181466
15,3,15,1,296.3896595961201,0.05930968202493503
15,19,15,1,295.77305893759325,0.069911546531736
3,19,3,1,296.6625629320126,0.057865603043058655
15,19,15,1,296.4102911292178,0.05997725528818284
3,19,3,1,295.7634923151641,0.070434938642799
15,19,15,1,296.2172043233505,0.06069794994932328
15,19,15,1,295.5123432104792,0.06495196200750186
4,19,4,1,295.52996836848206,0.06147282274903768
15,19,15,1,295.7326201711357,0.071630383057812
4,19,4,1,296.13609102595717,0.06210892103455379
15,19,15,1,296.3054250076567,0.05818792385202561
3,19,3,1,296.4402820252156,0.058735822164435326
3,19,3,1,295.6972075043299,0.06474013206702385
15,19,15,1,296.352501086474,0.06058307068886274
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,296.4102911292178,0.05997725528818284
15,3,15,1,296.1839650333922,0.05997206099174335
3,19,3,1,296.39675526080293,0.05548217472773705
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.89996309063713,0.06817042407733116
4,15,4,1,296.3749566184916,0.059937989486673615
3,19,3,1,296.4335916620826,0.05249607018969371
15,19,15,1,295.68733248173936,0.07122493984641547
15,19,15,1,295.98677998722025,0.06128423613649522
15,19,15,1,296.37682542480496,0.060638473206181466
3,19,3,1,295.8005773663732,0.07012366207780356
3,15,3,1,295.89504993079254,0.06902914943637366
15,19,15,1,295.7296802987884,0.07209816279353613
15,19,15,1,295.774013618664,0.06546580868305678
15,19,15,1,295.90584519245084,0.06840588974298949
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.63721070386663,0.07072223551414325
3,19,3,1,295.97045019071237,0.06704975493095233
15,19,15,1,295.89996309063713,0.06817042407733116
3,15,3,1,295.66587285196533,0.06641133206429
3,66,3,1,296.637063561188,0.058842976414580285
15,19,15,1,295.9957205254348,0.06399711546641502
19,3,19,1,296.16231737294197,0.061182262523391984
3,19,3,1,295.95242929743273,0.06258557937882259
4,19,4,1,296.20502081124215,0.06516540624044254
3,19,3,1,295.7899147898591,0.07045362842422638
15,19,15,1,296.352501086474,0.06058307068886274
4,19,4,1,295.4012026798846,0.07052072959484572
4,3,4,1,296.4053462470844,0.06750589561802063
15,19,15,1,295.43380456396267,0.06776386576237196
4,15,4,1,296.4753503982194,0.06192279559713517
3,19,3,1,296.5122913820185,0.05371758170268848
15,19,15,1,295.89200453373206,0.06779885989767227
4,19,4,1,295.3973865787576,0.07160800648075256
15,19,15,1,295.99110535283677,0.06158329250754827
15,19,15,1,295.40622277459016,0.06602148912689998
15,19,15,1,295.72014548791407,0.06671640105388477
19,3,19,1,295.6972075043299,0.06474013206702385
19,3,19,1,296.4820032410631,0.05026818143667692
4,3,4,1,295.76974029524314,0.06296027901114935
15,19,15,1,295.93546360275616,0.06634235086383337
15,19,15,1,295.9784734127475,0.06024881280801608
3,19,3,1,296.17706437921436,0.0629146442049932
3,19,3,1,296.3176169374014,0.06561754348220343
15,19,15,1,295.8374012918185,0.06742417516650671
3,25,3,1,296.14254751126276,0.06282436427813683
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.9784734127475,0.06024881280801608
4,19,4,1,295.39852432808215,0.07155854331793303
15,19,15,1,295.8374012918185,0.06742417516650671
4,19,4,1,295.80633480992145,0.0690990582341146
3,19,3,1,295.39927575728,0.06985048654021735
3,4,3,1,295.7634923151641,0.070434938642799
3,19,3,1,295.8154357436384,0.062290716442882164
3,19,3,1,296.2562852085788,0.060900275432486474
19,4,19,1,295.7364388466372,0.06959292493603542
15,19,15,1,295.7296802987884,0.07209816279353613
15,19,15,1,296.2168276632887,0.06198758336247915
15,19,15,1,295.77221229400425,0.06494706325075938
3,19,3,1,295.9784734127475,0.06024881280801608
15,19,15,1,295.7456560016214,0.0724591247970056
15,19,15,1,295.5504974041076,0.07165908269427135
15,19,15,1,296.1366946501495,0.0635601674749644
15,19,15,1,295.81793328825137,0.0621839819087775
15,19,15,1,295.9957205254348,0.06399711546641502
15,3,15,1,295.63721070386663,0.07072223551414325
4,19,4,1,295.7753985758358,0.07040753416560008
3,19,3,1,295.8951288910185,0.06024274679364675
15,19,15,1,295.87955090667117,0.06792448165359015
15,19,15,1,296.16231737294197,0.061182262523391984
15,19,15,1,295.77221229400425,0.06494706325075938
4,3,4,1,296.3054250076567,0.05818792385202561
15,19,15,1,296.2562852085788,0.060900275432486474
3,19,3,1,296.20502081124215,0.06516540624044254
4,3,4,1,295.9764826125632,0.06699715259017462
19,15,19,1,296.16231737294197,0.061182262523391984
3,66,3,1,295.87309897945187,0.06458404737057204
15,19,15,1,295.7326201711357,0.071630383057812
19,4,19,1,296.01221224652994,0.06503045884114418
15,19,15,1,295.774013618664,0.06546580868305678
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.9957205254348,0.06399711546641502
3,19,3,1,295.8154357436384,0.062290716442882164
15,19,15,1,295.7364388466372,0.06959292493603542
3,19,3,1,296.01221224652994,0.06503045884114418
3,19,3,1,295.975639994232,0.06588549740455463
3,19,3,1,295.6872735904703,0.06407714587789688
15,19,15,1,296.2168276632887,0.06198758336247915
4,19,4,1,295.40622277459016,0.06602148912689998
15,19,15,1,295.93546360275616,0.06634235086383337
15,19,15,1,295.89996309063713,0.06817042407733116
15,19,15,1,295.975639994232,0.06588549740455463
15,19,15,1,295.7296802987884,0.07209816279353613
4,19,4,1,295.8554143392656,0.06860979102394893
15,19,15,1,295.6057913614195,0.07006339557311847
15,19,15,1,295.9242201122676,0.06295475564740016
3,19,3,1,296.4753503982194,0.06192279559713517
19,15,19,1,295.5989408185307,0.06388573301178131
4,3,4,1,296.4043866692203,0.05407767447175497
19,15,19,1,295.52996836848206,0.06147282274903768
15,19,15,1,295.975639994232,0.06588549740455463
4,19,4,1,296.20502081124215,0.06516540624044254
3,15,3,1,296.31698011916666,0.059519936167616784
3,19,3,1,296.31698011916666,0.059519936167616784
15,19,15,1,295.9784734127475,0.06024881280801608
15,19,15,1,295.84807211120926,0.06181411149444097
15,19,15,1,296.4102911292178,0.05997725528818284
4,19,4,1,295.76069983443386,0.0698131988678566
3,19,3,1,295.8951288910185,0.06024274679364675
15,19,15,1,296.4402820252156,0.058735822164435326
15,19,15,1,295.58659581332824,0.06568425101381455
15,19,15,1,295.53025283133576,0.06380026491822714
3,19,3,1,295.58659581332824,0.06568425101381455
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,295.8374012918185,0.06742417516650671
3,19,3,1,296.34106873802926,0.0662033962939373
15,19,15,1,295.9455331704125,0.06705160267494037
4,19,4,1,296.25803700783484,0.05785682874264234
4,3,4,1,296.34106873802926,0.0662033962939373
4,19,4,1,296.0608440232955,0.0629677991304985
15,19,15,1,296.44570104462633,0.058776045365551255
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,295.774013618664,0.06546580868305678
4,19,4,1,295.714501400076,0.07110852824987883
15,19,15,1,295.7326201711357,0.071630383057812
3,19,3,1,296.12700256304555,0.06485491571170006
3,19,3,1,296.5333447396345,0.059385589781819924
15,19,15,1,296.460066663523,0.05370729741793786
15,19,15,1,296.4010254430746,0.061678802741983674
15,19,15,1,296.5007630313808,0.0673757799202394
3,19,3,1,295.8154357436384,0.062290716442882164
15,19,15,1,295.87309897945187,0.06458404737057204
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.6872735904703,0.06407714587789688
15,19,15,1,296.4402820252156,0.058735822164435326
15,19,15,1,295.9242201122676,0.06295475564740016
15,19,15,1,296.3566742016497,0.06177420742652728
15,19,15,1,295.8374012918185,0.06742417516650671
3,19,3,1,296.08119056322556,0.06452904842636897
4,19,4,1,295.53025283133576,0.06380026491822714
19,3,19,1,296.2562852085788,0.060900275432486474
15,19,15,1,296.4102911292178,0.05997725528818284
3,19,3,1,295.76069983443386,0.0698131988678566
4,15,4,1,296.47919149803687,0.060679122332154854
3,19,3,1,295.95242929743273,0.06258557937882259
15,19,15,1,296.0601326613531,0.06427191398880794
3,19,3,1,296.2089079214037,0.06014014857353681
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.77221229400425,0.06494706325075938
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.9957205254348,0.06399711546641502
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,296.3708067290122,0.053018925858953736
4,3,4,1,296.5122913820185,0.05371758170268848
15,19,15,1,295.71774693803474,0.06122518159292056
15,19,15,1,295.77221229400425,0.06494706325075938
15,19,15,1,295.9957205254348,0.06399711546641502
15,19,15,1,295.7456560016214,0.0724591247970056
4,19,4,1,295.98158801190215,0.0647704584135802
4,19,4,1,296.2910396180262,0.05908161106051916
3,19,3,1,295.6922594926141,0.07117064746560568
3,19,3,1,296.4010254430746,0.061678802741983674
15,19,15,1,295.9242201122676,0.06295475564740016
3,19,3,1,296.22604518489123,0.06054741221012586
3,4,3,1,295.6202185400031,0.06313532046816661
3,19,3,1,296.3180227604646,0.060508124056874855
4,19,4,1,296.2816550552735,0.05871436945936992
3,19,3,1,295.7753985758358,0.07040753416560008
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.7326201711357,0.071630383057812
4,19,4,1,296.37074955340614,0.057791185402293145
15,19,15,1,295.8374012918185,0.06742417516650671
19,3,19,1,295.64093786988366,0.06064086856784338
15,19,15,1,296.3439801240348,0.05331229122819418
15,19,15,1,295.47110000704924,0.0674279737208477
15,19,15,1,296.47919149803687,0.060679122332154854
15,19,15,1,295.63721070386663,0.07072223551414325
15,19,15,1,295.8374012918185,0.06742417516650671
15,19,15,1,295.8374012918185,0.06742417516650671
3,15,3,1,295.5884875767861,0.06801863339883003
4,19,4,1,295.90494730276606,0.061581789973794564
15,19,15,1,295.9365501074936,0.06276475590807114
15,19,15,1,295.8154357436384,0.062290716442882164
15,19,15,1,295.8376693202151,0.0640197925502252
15,19,15,1,295.71774693803474,0.06122518159292056
3,19,3,1,296.490325336716,0.05110504430872117
4,19,4,1,296.47919149803687,0.060679122332154854
3,19,3,1,296.0514572952821,0.06538165437521452
3,4,3,1,296.10764019206505,0.05901909199696694
15,19,15,1,295.6772239391389,0.0732866371904007
3,19,3,1,296.22604518489123,0.06054741221012586
15,19,15,1,296.4102911292178,0.05997725528818284
15,19,15,1,295.70857569029897,0.0721557731662384
15,19,15,1,295.63721070386663,0.07072223551414325
19,3,19,1,296.1748983420248,0.06128473532539521
3,19,3,1,296.0566614122535,0.06229094989440753
15,19,15,1,295.58609524106174,0.06202957483472341
19,3,19,1,296.0566614122535,0.06229094989440753
15,19,15,1,295.71774693803474,0.06122518159292056
3,19,3,1,295.7296802987884,0.07209816279353613
15,19,15,1,296.352501086474,0.06058307068886274
15,19,15,1,295.89996309063713,0.06817042407733116
15,19,15,1,295.72014548791407,0.06671640105388477
15,19,15,1,295.8951288910185,0.06024274679364675
15,19,15,1,295.8525976370857,0.06903125422539229
15,19,15,1,296.42856470723973,0.06382974686564917
3,19,3,1,296.3439801240348,0.05331229122819418
4,19,4,1,296.6826699786697,0.05469474024913623
15,19,15,1,295.774013618664,0.06546580868305678
3,4,3,1,296.5414349949827,0.05030148180665487
3,19,3,1,296.16231737294197,0.061182262523391984
3,4,3,1,295.8693333637757,0.06860250435612514
15,19,15,1,295.8376693202151,0.0640197925502252
3,19,3,1,296.2520258505991,0.06451615271311913
4,19,4,1,296.4335916620826,0.05249607018969371
15,19,15,1,295.6381372068768,0.0729336684181483
15,19,15,1,296.42856470723973,0.06382974686564917
4,19,4,1,296.352501086474,0.06058307068886274
3,19,3,1,295.53025283133576,0.06380026491822714
3,19,3,1,296.1796819724588,0.0638878626360686
19,15,19,1,295.9242201122676,0.06295475564740016
19,15,19,1,295.8951288910185,0.06024274679364675
