classification_2020,temperature_2m,total_precipitation_sum
19,295.39856318258035,0.0713594290350071
19,296.1839650333922,0.05997206099174335
3,296.2149440350857,0.06528349297585005
3,296.5409058848265,0.05943567879340961
19,295.56311433220884,0.07028252956610832
3,296.3343465060105,0.0643799647921514
15,295.3987853107693,0.06679039028626595
11,295.7003038811977,0.07401760744394774
3,295.8395876398626,0.06165585867903545
19,295.8376693202151,0.0640197925502252
19,295.68733248173936,0.07122493984641547
3,296.6819343334202,0.06789971592368597
19,296.2520258505991,0.06451615271311913
19,295.87955090667117,0.06792448165359015
3,296.4774509661327,0.06289086567701811
19,296.2411590453176,0.06045542485854938
19,295.39856318258035,0.0713594290350071
19,295.76974029524314,0.06296027901114935
3,296.4820032410631,0.05026818143667692
3,296.34195579839314,0.06051368343176359
19,296.39095551005715,0.06047802495302671
19,295.39856318258035,0.0713594290350071
4,295.50546124478194,0.06833616596800003
19,295.90494730276606,0.061581789973794564
19,296.4043866692203,0.05407767447175497
3,296.4753503982194,0.06192279559713517
19,296.4067126417536,0.055131460997878655
3,296.6165030718252,0.0685778118902635
19,296.25610364828805,0.06488824836752727
3,296.3896595961201,0.05930968202493503
19,295.88411384697525,0.062343573345163605
19,295.50546124478194,0.06833616596800003
3,296.5333447396345,0.059385589781819924
3,295.5977707512254,0.06813359585744057
15,295.66587285196533,0.06641133206429
19,295.8525976370857,0.06903125422539229
3,296.03609287388434,0.060122015102127335
19,295.5884875767861,0.06801863339883003
19,295.68733248173936,0.07122493984641547
63,296.2172043233505,0.06069794994932328
19,296.2713806556142,0.06352298907778575
19,296.19934586913064,0.06193427694183503
3,295.7326201711357,0.071630383057812
19,295.9365501074936,0.06276475590807114
3,295.52996836848206,0.06147282274903768
19,296.5409058848265,0.05943567879340961
19,295.6057913614195,0.07006339557311847
3,296.29666682155806,0.05780488577824746
3,296.3896595961201,0.05930968202493503
19,295.39856318258035,0.0713594290350071
19,295.4231071212445,0.06892881867629204
19,296.3695167762684,0.05856913777532095
3,295.87309897945187,0.06458404737057204
15,296.4402820252156,0.058735822164435326
3,296.25610364828805,0.06488824836752727
15,295.63721070386663,0.07072223551414325
15,295.98677998722025,0.06128423613649522
3,296.65398373535066,0.058354407075463875
19,296.0566614122535,0.06229094989440753
19,295.53025283133576,0.06380026491822714
3,296.21535817218677,0.06060285818916474
19,295.8554143392656,0.06860979102394893
3,296.462438322529,0.06613405001503143
19,296.2234977799392,0.0640605062478971
19,296.4059745043547,0.05158857829711749
19,295.8951288910185,0.06024274679364675
19,295.63721070386663,0.07072223551414325
3,296.11850166503694,0.06049941184463018
3,295.549356539282,0.06715067304513767
19,295.88411384697525,0.062343573345163605
19,295.6381372068768,0.0729336684181483
3,296.09744774869256,0.058971588336844384
19,296.2172043233505,0.06069794994932328
3,296.47919149803687,0.060679122332154854
4,295.6111209382882,0.07152875589670653
3,296.1680858864515,0.06355293544473166
19,296.1366946501495,0.0635601674749644
3,296.25383339771184,0.061302285167991265
19,296.3405942291047,0.05610963779034132
15,296.5792050757377,0.061029832336722954
19,295.3987853107693,0.06679039028626595
3,296.1713690978342,0.059656970971245706
19,295.86813644306363,0.06855317157846604
3,296.01777485911043,0.0654905197753699
3,295.7634923151641,0.070434938642799
19,295.80633480992145,0.0690990582341146
3,295.69048662361877,0.06386137582204654
19,296.0236567889304,0.061845467262883126
15,296.4313657001527,0.05798201215606843
19,295.89504993079254,0.06902914943637366
3,296.01777485911043,0.0654905197753699
3,295.8154357436384,0.062290716442882164
19,295.6772239391389,0.0732866371904007
3,296.1467367646839,0.06166833964329873
19,295.4781212472132,0.06855139834028397
3,296.2860594346753,0.05992857691985284
19,295.4928121319701,0.06663944028160884
3,296.2168276632887,0.06198758336247915
19,296.0906256307912,0.06385001865368996
19,295.6202185400031,0.06313532046816661
15,295.89504993079254,0.06902914943637366
3,296.0564993516303,0.05964094477238172
19,296.0608440232955,0.0629677991304985
19,295.4781212472132,0.06855139834028397
19,295.5504974041076,0.07165908269427135
19,295.6300685729556,0.06883126077395592
3,295.7411555813028,0.06098082614284669
3,296.0716358164129,0.06359066891016478
19,296.1839650333922,0.05997206099174335
3,296.32752908147694,0.06452745896917496
3,296.5007630313808,0.0673757799202394
15,295.7835360479989,0.06331593868476067
4,296.352501086474,0.06058307068886274
19,295.76069983443386,0.0698131988678566
19,295.4781212472132,0.06855139834028397
3,295.40622277459016,0.06602148912689998
19,295.69048662361877,0.06386137582204654
19,295.92508291622977,0.06568019044738922
3,296.3544247210809,0.05894234853329176
19,295.81640015970726,0.06879090842944298
19,296.098189145675,0.06038353793165996
3,295.7835360479989,0.06331593868476067
3,296.1780078839594,0.06172893645705694
19,295.97045019071237,0.06704975493095233
19,296.0629448517141,0.06685742191813304
19,295.478875589744,0.06774764833193932
3,296.39675526080293,0.05548217472773705
4,296.23104397324033,0.06413080992640967
3,296.2860594346753,0.05992857691985284
19,296.2521072277901,0.06019686736009433
19,295.63721070386663,0.07072223551414325
19,296.17706437921436,0.0629146442049932
3,296.5409058848265,0.05943567879340961
19,296.5007630313808,0.0673757799202394
19,295.99212301857796,0.06790216219764862
3,295.89504993079254,0.06902914943637366
4,296.4059745043547,0.05158857829711749
4,296.3108327511661,0.05950556027235502
19,296.3180227604646,0.060508124056874855
3,296.2816550552735,0.05871436945936992
19,296.25803700783484,0.05785682874264234
3,296.05145600759187,0.062173269215642556
19,296.3566742016497,0.06177420742652728
3,296.1576017084599,0.06504130191943958
4,296.25610364828805,0.06488824836752727
19,295.95242929743273,0.06258557937882259
4,295.56311433220884,0.07028252956610832
19,295.6554502681096,0.07481662385008647
3,296.4102911292178,0.05997725528818284
3,295.9957205254348,0.06399711546641502
3,296.4053462470844,0.06750589561802063
15,295.6554502681096,0.07481662385008647
3,296.39095551005715,0.06047802495302671
19,295.39852432808215,0.07155854331793303
66,295.975639994232,0.06588549740455463
19,296.17706437921436,0.0629146442049932
3,296.5007630313808,0.0673757799202394
19,296.08932002611175,0.06177995182416751
11,295.714501400076,0.07110852824987883
4,296.6837673164998,0.05699489094159915
4,296.14090036342435,0.06256775510650787
3,296.2222327351114,0.05907583437702968
19,295.4012026798846,0.07052072959484572
3,296.1576017084599,0.06504130191943958
19,295.69048662361877,0.06386137582204654
19,296.09744774869256,0.058971588336844384
3,296.14925246821764,0.05902617004853402
3,296.1366946501495,0.0635601674749644
19,295.65870272227966,0.06838115257364426
3,296.2222327351114,0.05907583437702968
19,295.49569428129826,0.06548917370380873
19,295.9764826125632,0.06699715259017462
19,296.13609102595717,0.06210892103455379
19,295.4231071212445,0.06892881867629204
3,295.8374012918185,0.06742417516650671
3,296.2089079214037,0.06014014857353681
15,295.5504974041076,0.07165908269427135
3,296.2411590453176,0.06045542485854938
3,295.9242201122676,0.06295475564740016
19,295.81640015970726,0.06879090842944298
3,296.42856470723973,0.06382974686564917
3,296.4059745043547,0.05158857829711749
3,296.08119056322556,0.06452904842636897
19,295.48789743071944,0.06504611747803206
3,296.10764019206505,0.05901909199696694
19,295.6300685729556,0.06883126077395592
15,295.63721070386663,0.07072223551414325
3,296.2562852085788,0.060900275432486474
19,296.25610364828805,0.06488824836752727
33,296.1839650333922,0.05997206099174335
3,296.3708067290122,0.053018925858953736
19,295.5123432104792,0.06495196200750186
3,296.2701596824288,0.058604734165886185
3,295.7296802987884,0.07209816279353613
3,295.8357693616565,0.06841514212232742
19,295.5252683941564,0.06948257811210468
15,296.4335916620826,0.05249607018969371
3,296.4584827055405,0.06105617262265994
19,295.9527129335093,0.062400120768367394
19,295.7296802987884,0.07209816279353613
3,295.6111209382882,0.07152875589670653
3,296.11850166503694,0.06049941184463018
3,296.14925246821764,0.05902617004853402
19,296.6080175677616,0.05201191283605411
3,296.75009744744006,0.06688171826145961
19,296.0840860144109,0.06316041029832675
19,295.52996836848206,0.06147282274903768
3,295.7835360479989,0.06331593868476067
3,296.17706437921436,0.0629146442049932
3,296.3654169935519,0.059343949728627145
19,295.8654195606343,0.06978343628189876
19,296.13609102595717,0.06210892103455379
15,295.9180068666313,0.06065890642346853
3,296.1748983420248,0.06128473532539521
19,295.7250532244229,0.07192728248578224
3,296.20786645313336,0.06383999886455054
3,296.3760481804493,0.059794945789793275
19,295.478875589744,0.06774764833193932
19,296.2713806556142,0.06352298907778575
19,296.5122913820185,0.05371758170268848
4,295.6464103589879,0.07121935066920433
3,295.9957205254348,0.06399711546641502
3,295.549356539282,0.06715067304513767
15,295.8654195606343,0.06978343628189876
3,296.3180227604646,0.060508124056874855
3,296.25610364828805,0.06488824836752727
19,296.03931067583665,0.05894031576655223
19,295.3973865787576,0.07160800648075256
19,296.0549977449671,0.06652843283953185
19,296.5122913820185,0.05371758170268848
19,296.25803700783484,0.05785682874264234
19,296.4067126417536,0.055131460997878655
19,295.478875589744,0.06774764833193932
3,296.33190825574553,0.06626595136862908
19,296.3708067290122,0.053018925858953736
3,295.90584519245084,0.06840588974298949
19,296.37682542480496,0.060638473206181466
4,295.8005773663732,0.07012366207780356
3,296.5409058848265,0.05943567879340961
3,295.8374012918185,0.06742417516650671
3,296.5459603383044,0.056217544549126565
19,295.7753985758358,0.07040753416560008
15,296.637063561188,0.058842976414580285
3,296.2216660179147,0.06275358003717575
19,295.4928121319701,0.06663944028160884
3,296.09744774869256,0.058971588336844384
19,295.8357693616565,0.06841514212232742
4,296.2562852085788,0.060900275432486474
3,295.5123432104792,0.06495196200750186
15,296.01777485911043,0.0654905197753699
19,296.01777485911043,0.0654905197753699
19,295.7693562175731,0.06983161546132877
15,295.62132868181374,0.07389605246327235
3,295.9527129335093,0.062400120768367394
19,295.62132868181374,0.07389605246327235
3,295.8154357436384,0.062290716442882164
4,295.81793328825137,0.0621839819087775
3,296.2860594346753,0.05992857691985284
3,296.340564208146,0.06292389410080428
19,296.3749566184916,0.059937989486673615
3,296.2479752636317,0.06222383878968074
19,296.2521072277901,0.06019686736009433
19,295.8395876398626,0.06165585867903545
15,295.93546360275616,0.06634235086383337
19,295.7753985758358,0.07040753416560008
19,295.8395876398626,0.06165585867903545
19,295.6111209382882,0.07152875589670653
19,296.1780078839594,0.06172893645705694
